"","date","median","lower_95","upper_95"
"404",2025-12-24,546.918235886377,528.846468007803,566.828171931299
"405",2025-12-25,558.425707915802,538.204901608881,579.345811940673
"406",2025-12-26,569.780544369229,545.841763174084,594.312667938745
"407",2025-12-27,580.955822576878,550.845452534769,611.863545594956
"408",2025-12-28,592.609251239581,554.491636082055,630.962510077603
"409",2025-12-29,604.458289971978,555.585951570786,654.383214611951
"410",2025-12-30,616.183938996605,557.295645173625,677.185257768157
"411",2025-12-31,628.427634268421,559.63196838674,704.191618885104
"412",2026-01-01,640.734929164154,560.733927549172,731.076281630366
"413",2026-01-02,654.059903924743,562.067583787853,758.637364649502
"414",2026-01-03,667.503991963488,563.332341045774,788.28491994676
"415",2026-01-04,680.659779949054,565.067800303801,821.184653965064
"416",2026-01-05,694.329237868854,566.678800283352,854.847890983543
"417",2026-01-06,708.666259910129,568.030324621244,888.644298572411
"418",2026-01-07,723.239172526923,568.896250378692,922.811619683542
"419",2026-01-08,737.230028451111,568.75067117956,957.906511454288
"420",2026-01-09,751.96231301226,570.058440050132,995.183446064952
"421",2026-01-10,766.919446110309,570.524340807357,1033.83035413044
"422",2026-01-11,782.050894444785,571.682782686823,1074.05346145075
"423",2026-01-12,798.128948755852,573.403282488725,1115.84180400853
"424",2026-01-13,814.654490833574,575.12877143873,1159.25214967268
"425",2026-01-14,831.630967817995,576.34281133824,1204.32602789154
"426",2026-01-15,848.259377114853,577.0117301837,1251.15246044116
"427",2026-01-16,865.474880125388,577.163384205964,1299.7995398757
"428",2026-01-17,882.902040973995,577.81293017182,1350.33806845952
"429",2026-01-18,901.025874446698,577.631197039024,1402.79730448177
"430",2026-01-19,919.211557314657,578.558094747399,1457.27590947886
"431",2025-09-22,3,3,3
"432",2025-09-23,4,4,4
"433",2025-09-24,4,4,4
"434",2025-09-25,5,5,5
"435",2025-09-26,5,5,5
"436",2025-09-27,6,6,6
"437",2025-09-28,7,7,7
"438",2025-09-29,8,8,8
"439",2025-09-30,8,8,8
"440",2025-10-01,8,8,8
"441",2025-10-02,9,9,9
"442",2025-10-03,10,10,10
"443",2025-10-04,10,10,10
"444",2025-10-05,11,11,11
"445",2025-10-06,11,11,11
"446",2025-10-07,12,12,12
"447",2025-10-08,13,13,13
"448",2025-10-09,13,13,13
"449",2025-10-10,15,15,15
"450",2025-10-11,16,16,16
"451",2025-10-12,16,16,16
"452",2025-10-13,17,17,17
"453",2025-10-14,19,19,19
"454",2025-10-15,21,21,21
"455",2025-10-16,22,22,22
"456",2025-10-17,23,23,23
"457",2025-10-18,25,25,25
"458",2025-10-19,27,27,27
"459",2025-10-20,29,29,29
"460",2025-10-21,31,31,31
"461",2025-10-22,33,33,33
"462",2025-10-23,35,35,35
"463",2025-10-24,37,37,37
"464",2025-10-25,40,40,40
"465",2025-10-26,43,43,43
"466",2025-10-27,46,46,46
"467",2025-10-28,48,48,48
"468",2025-10-29,50,50,50
"469",2025-10-30,53,53,53
"470",2025-10-31,56,56,56
"471",2025-11-01,61,61,61
"472",2025-11-02,65,65,65
"473",2025-11-03,70,70,70
"474",2025-11-04,73,73,73
"475",2025-11-05,79,79,79
"476",2025-11-06,85,85,85
"477",2025-11-07,90,90,90
"478",2025-11-08,95,95,95
"479",2025-11-09,105,105,105
"480",2025-11-10,112,112,112
"481",2025-11-11,121,121,121
"482",2025-11-12,132,132,132
"483",2025-11-13,142,142,142
"484",2025-11-14,149,149,149
"485",2025-11-15,158,158,158
"486",2025-11-16,169,169,169
"487",2025-11-17,181,181,181
"488",2025-11-18,192,192,192
"489",2025-11-19,201,201,201
"490",2025-11-20,212,212,212
"491",2025-11-21,222,222,222
"492",2025-11-22,235,235,235
"493",2025-11-23,247,247,247
"494",2025-11-24,260,260,260
"495",2025-11-25,272,272,272
"496",2025-11-26,285,285,285
"497",2025-11-27,296,296,296
"498",2025-11-28,306,306,306
"499",2025-11-29,322,322,322
"500",2025-11-30,337,337,337
"501",2025-12-01,349,349,349
"502",2025-12-02,364,364,364
"503",2025-12-03,381,381,381
"504",2025-12-04,391,391,391
"505",2025-12-05,404,404,404
"506",2025-12-06,418,418,418
"507",2025-12-07,429,429,429
"508",2025-12-08,443,443,443
"509",2025-12-09,458,458,458
"510",2025-12-10,471,471,471
"511",2025-12-11,482,482,482
"512",2025-12-12,492,492,492
"513",2025-12-13,505,505,505
"514",2025-12-14,471,471,471
"515",2025-12-15,440,440,440
"516",2025-12-16,407,407,407
"517",2025-12-17,371,371,371
"518",2025-12-18,340,340,340
"519",2025-12-19,310,310,310
"520",2025-12-20,272,272,272
"521",2025-12-21,280,280,280
"522",2025-12-22,256,256,256
"523",2025-12-23,234,234,234
"524",2025-12-24,214,214,214
"525",2025-12-25,195,195,195
"526",2025-12-26,178,178,178
"527",2025-12-27,163,163,163
"528",2025-12-28,149,149,149
"529",2025-12-29,136,136,136
"530",2025-12-30,125,125,125
"531",2025-12-31,114,114,114
"532",2026-01-01,104,104,104
"533",2026-01-02,95,95,95
"534",2026-01-03,87,87,87
"535",2026-01-04,79,79,79
"536",2026-01-05,73,73,73
"537",2026-01-06,66,66,66
"538",2026-01-07,61,61,61
"539",2026-01-08,56,56,56
"540",2026-01-09,51,51,51
"541",2026-01-10,46,46,46
"542",2026-01-11,42,42,42
"543",2026-01-12,39,39,39
"544",2026-01-13,36,36,36
"545",2026-01-14,32,32,32
"546",2026-01-15,30,30,30
"547",2026-01-16,27,27,27
"548",2026-01-17,25,25,25
"549",2026-01-18,23,23,23
"550",2026-01-19,21,21,21
"551",2025-10-01,4,1,9
"552",2025-10-02,4,1,9
"553",2025-10-03,5,1,10
"554",2025-10-04,4,1,9
"555",2025-10-05,4,1,9
"556",2025-10-06,6,2,11
"557",2025-10-07,6,2,12
"558",2025-10-08,6,2,12
"559",2025-10-09,7,2,13
"560",2025-10-10,8,3,14
"561",2025-10-11,7,2,14
"562",2025-10-12,7,2,13
"563",2025-10-13,9,4,16
"564",2025-10-14,10,5,17
"565",2025-10-15,10,4,17
"566",2025-10-16,11,5,18
"567",2025-10-17,12,6,21
"568",2025-10-18,11,5,18
"569",2025-10-19,11,5,18
"570",2025-10-20,15,8,23
"571",2025-10-21,16,9,26
"572",2025-10-22,16,9,25
"573",2025-10-23,18,10,27
"574",2025-10-24,20,12,29.0249999999999
"575",2025-10-25,18,10,27
"576",2025-10-26,17,9.97500000000004,27
"577",2025-10-27,24,14.975,34
"578",2025-10-28,26,16,37
"579",2025-10-29,26,17,38
"580",2025-10-30,28,18,39.0249999999999
"581",2025-10-31,32,21,44
"582",2025-11-01,29,19,41
"583",2025-11-02,28,18,40
"584",2025-11-03,38,26,51
"585",2025-11-04,42,30,56
"586",2025-11-05,42,30,55.0249999999999
"587",2025-11-06,45,32,60
"588",2025-11-07,50,37,65
"589",2025-11-08,46,33,61
"590",2025-11-09,44,31,58
"591",2025-11-10,60,45,76
"592",2025-11-11,66,50,83
"593",2025-11-12,65,50,83
"594",2025-11-13,71,54,88
"595",2025-11-14,80,61.975,99
"596",2025-11-15,73,55,92
"597",2025-11-16,71,55,89.0249999999999
"598",2025-11-17,96,76,118
"599",2025-11-18,106,85,128
"600",2025-11-19,106,85,128
"601",2025-11-20,115,94,139
"602",2025-11-21,131,106.975,154
"603",2025-11-22,120,98,143
"604",2025-11-23,115,93,138
"605",2025-11-24,157,131,186
"606",2025-11-25,173,146.975,202
"607",2025-11-26,172,146,201
"608",2025-11-27,185,157,215
"609",2025-11-28,206,177,237.025
"610",2025-11-29,188,157.975,217
"611",2025-11-30,178,152,206
"612",2025-12-01,238,206,272
"613",2025-12-02,259,224,293
"614",2025-12-03,254,221.975,288
"615",2025-12-04,268,234,304
"616",2025-12-05,296,261.975,333
"617",2025-12-06,265,232,300.025
"618",2025-12-07,250,218,285
"619",2025-12-08,333,295,373
"620",2025-12-09,357,317,401
"621",2025-12-10,347,305.975,388.025
"622",2025-12-11,364,323.975,405.025
"623",2025-12-12,397,352.975,443
"624",2025-12-13,353,314,394.025
"625",2025-12-14,331,293,369
"626",2025-12-15,433,386,479
"627",2025-12-16,460,415,510
"628",2025-12-17,444,398,489
"629",2025-12-18,460,416,509
"630",2025-12-19,496,450,547
"631",2025-12-20,438,390.975,485
"632",2025-12-21,407,362,453
"633",2025-12-22,526,478,579
"634",2025-12-23,555,503,612
"635",2025-12-24,529,479.975,583
"636",2025-12-25,548,496,600
"637",2025-12-26,589,536,645
"638",2025-12-27,515,463,570
"639",2025-12-28,474,425,525
"640",2025-12-29,614,551,674
"641",2025-12-30,647,575.975,719.05
"642",2025-12-31,613,538,689
"643",2026-01-01,630,547.975,717
"644",2026-01-02,676,582,781
"645",2026-01-03,590,503,691
"646",2026-01-04,547,453,648.05
"647",2026-01-05,705,586.975,840.025
"648",2026-01-06,739,596.975,908
"649",2026-01-07,705,562,878
"650",2026-01-08,726,568,924.025
"651",2026-01-09,778,598,1012.1
"652",2026-01-10,678.5,519,883.05
"653",2026-01-11,627,468,839.075
"654",2026-01-12,808,602.925,1093.025
"655",2026-01-13,852,615,1186.075
"656",2026-01-14,812.5,564.975,1138.125
"657",2026-01-15,832.5,575.975,1196.025
"658",2026-01-16,893.5,613.95,1300.1
"659",2026-01-17,782,523.95,1162
"660",2026-01-18,719,475,1090.3
"661",2026-01-19,930.5,617.95,1446
